cycle,mode,lli_pct,normal_sei_loss_ah,sei_on_cracks_loss_ah,total_sei_loss_ah,sei_loss_ah,total_plated_lithium_ah,dead_lithium_ah,reversible_plated_lithium_ah,plating_loss_ah,dead_lithium_loss_ah,negative_sei_thickness_m,negative_sei_on_cracks_thickness_m,negative_electrode_min_potential_v,temperature_max_k,ambient_temperature_k,temperature_rise_max_k,negative_lam_pct,positive_lam_pct,negative_porosity,positive_porosity,negative_active_material_fraction,positive_active_material_fraction
62,virtual,0.25304717990064773,0.010602205665225316,0.027502919090537006,0.03810512475576232,0.03810512475576232,0.00630000384539605,0.006275477959268006,2.4525886128044273e-05,0.00630000384539605,0.006275477959268006,1.6804566940304355e-08,1.603811796425496e-08,-0.21229838291918585,327.91006983453525,296.15,31.760069834535273,0.018357892141295906,0.022578715694663742,0.2333485521344098,0.33499999999999996,0.7498623158089404,0.6648498515406307
63,virtual,0.2560842838400106,0.010713071979031034,0.02772462334445665,0.03843769532348769,0.03843769532348769,0.006386268157577696,0.0063617869725345775,2.4481185043118657e-05,0.006386268157577696,0.0063617869725345775,1.6928046715879295e-08,1.6167284384057844e-08,-0.2125669331956132,327.8819753613134,296.15,31.731975361313403,0.01865366553096237,0.022934045587604146,0.2332014104167213,0.33499999999999996,0.7498600975085179,0.6648474885968426
64,virtual,0.25911129636732255,0.01082315363069801,0.027944608926691362,0.03876776255738937,0.03876776255738937,0.006472595919483438,0.006448159105460588,2.443681402285007e-05,0.006472595919483438,0.006448159105460588,1.7050653636419783e-08,1.6295446740868436e-08,-0.2129803793548871,327.84619241776994,296.15,31.696192417769964,0.018949437167890437,0.02328914704730778,0.23305533495336617,0.33499999999999996,0.7498578792212409,0.6648451271721356
65,virtual,0.26211338100880255,0.01093247197851828,0.0281629252126582,0.03909539719117648,0.03909539719117648,0.006557886223425216,0.006533493526594496,2.439269683071968e-05,0.006557886223425216,0.006533493526594496,1.7172411473003876e-08,1.642263384820193e-08,-0.2206325826783739,327.83939410146576,296.15,31.68939410146578,0.019245207073538495,0.02364400526276711,0.23291035931682924,0.33499999999999996,0.7498556609469486,0.6648427673650028
66,virtual,0.26510136418836794,0.011041040086571072,0.028379604638810434,0.03942064472538151,0.03942064472538151,0.0066429137186968575,0.006618564819922823,2.434889877403479e-05,0.0066429137186968575,0.006618564819922823,1.7293334762750723e-08,1.654886464141197e-08,-0.2131682301405909,327.8122768011643,296.15,31.662276801164296,0.019540975170457386,0.023998630935722076,0.2327664191651966,0.33499999999999996,0.7498534426862217,0.6648404091042777
67,virtual,0.2680748410699607,0.011148875101074329,0.02859468745373141,0.03974356255480574,0.03974356255480574,0.006727632597542557,0.006703327222902742,2.4305374639815337e-05,0.006727632597542557,0.006703327222902742,1.7413442587757628e-08,1.6674162610623328e-08,-0.220680306722771,327.791284781133,296.15,31.641284781133038,0.019836741450262707,0.024353006537992883,0.2326234926231046,0.33499999999999996,0.7498512244391231,0.6648380525065225
68,virtual,0.27102858205759617,0.011255992026736251,0.02880820930991621,0.040064201336652464,0.040064201336652464,0.0068116459422664175,0.006787383757110124,2.4262185156293664e-05,0.0068116459422664175,0.006787383757110124,1.7532751646114865e-08,1.6798548565273077e-08,-0.24185918938729625,327.7754113842634,296.15,31.62541138426343,0.02013250587791049,0.02470715625302944,0.23248158104323408,0.33499999999999996,0.7498490062059158,0.6648356974109175
69,virtual,0.2739656270950661,0.011362405423135557,0.029020204672941873,0.04038261009607743,0.04038261009607743,0.006895160936850474,0.006870941721340363,2.4219215510111296e-05,0.006895160936850474,0.006870941721340363,1.7651278140524278e-08,1.6922042622125372e-08,-0.22072953574021262,327.7562707217121,296.15,31.60627072171212,0.020428268395278337,0.025061070802280483,0.23234065146505975,0.33499999999999996,0.7498467879870355,0.664833343879165
70,virtual,0.2768919235082308,0.011468128515786814,0.02923070507104539,0.040698833586832205,0.040698833586832205,0.006978597413105089,0.006954420907829298,2.417650527579071e-05,0.006978597413105089,0.006954420907829298,1.7769036788619795e-08,1.7044663184550668e-08,-0.22075616523687727,327.7282185195777,296.15,31.578218519577717,0.020724029035221747,0.025414749036016815,0.23220066042987786,0.33499999999999996,0.7498445697822359,0.6648309919189107
71,virtual,0.27980082921769167,0.011573176145478498,0.02943974498495505,0.04101292113043355,0.04101292113043355,0.007061456796149882,0.00703732273713832,2.413405901156157e-05,0.007061456796149882,0.00703732273713832,1.788604410656604e-08,1.7166430376996512e-08,-0.2140008698536606,327.7121812231657,296.15,31.562181223165737,0.02101978778280511,0.025768192894915387,0.23206161575260753,0.33499999999999996,0.749842351591629,0.664828641517249
72,virtual,0.2826993281027086,0.01167756067128578,0.029647353706998312,0.04132491437828409,0.04132491437828409,0.007144235458968984,0.0071201436147753875,2.4091844193596494e-05,0.007144235458968984,0.0071201436147753875,1.800231384769457e-08,1.728736129803464e-08,-0.2208047131637792,327.68571629551354,296.15,31.535716295513566,0.021315544593221603,0.02612139901246735,0.23192347086469334,0.33499999999999996,0.7498401334155509,0.6648262926965672
73,virtual,0.2855789881071047,0.011781295160181556,0.02985356170602781,0.041634856866209366,0.041634856866209366,0.007226305294007139,0.007202255413079651,2.404988092748802e-05,0.007226305294007139,0.007202255413079651,1.811786055364634e-08,1.740747373175084e-08,-0.2208279053801228,327.6698742400294,296.15,31.519874240029424,0.021611299445353893,0.026474388405517857,0.23178624356055633,0.33499999999999996,0.74983791525416,0.6648239453171035
74,virtual,0.28844104542122295,0.011884393204741776,0.030058400273623352,0.04194279347836513,0.04194279347836513,0.007307743420430272,0.007283735292836088,2.4008127594184192e-05,0.007307743420430272,0.007283735292836088,1.8232699351423996e-08,1.7526785941425617e-08,-0.22085341063464645,327.6572076890291,296.15,31.507207689029144,0.021907052342626798,0.02682714407526987,0.23164991018741152,0.33499999999999996,0.7498356971074304,0.6648215994918997
75,virtual,0.29076198464818503,0.011987132364933855,0.030262424551898946,0.0422495569168328,0.0422495569168328,0.0073502674286548535,0.007326301248860714,2.396617979413991e-05,0.0073502674286548535,0.007326301248860714,1.8347139259810386e-08,1.7645621635402437e-08,-0.22144047041672477,329.01307377225805,296.15,32.863073772258076,0.022202803786072423,0.027177255790604704,0.2315163334571054,0.33499999999999996,0.7498334789716046,0.6648192712489926
